variable,X0.1.Value,X0.1.Std..Error,X0.1.lower.bound,X0.1.upper.bound,X0.1.Pr...t..,X0.25.Value,X0.25.Std..Error,X0.25.lower.bound,X0.25.upper.bound,X0.25.Pr...t..,X0.5.Value,X0.5.Std..Error,X0.5.lower.bound,X0.5.upper.bound,X0.5.Pr...t..,X0.75.Value,X0.75.Std..Error,X0.75.lower.bound,X0.75.upper.bound,X0.75.Pr...t..,X0.9.Value,X0.9.Std..Error,X0.9.lower.bound,X0.9.upper.bound,X0.9.Pr...t..,model
areaUrban-Type Settlement...55,0.038276629233017834,0.13461108419508738,-0.23223447220854893,0.3087877306745846,0.7773405886850259,-0.017541584220208344,0.11571237154404307,-0.2500743007046154,0.2149911322641987,0.8801276742548616,0.03018265513762108,0.11083518423436746,-0.19254898650242086,0.25291429677766303,0.7865201273141877,0.06182719931672036,0.10947002318331175,-0.15816104848042672,0.28181544711386747,0.5747956108891905,0.10455179751825444,0.07956491150326188,-0.05533987838308002,0.2644434734195889,0.19495005720830463,Secondary Vocational
areaCity...56,0.050692239907317034,0.10882704472815741,-0.16800389430834428,0.26938837412297834,0.6434186507660513,0.0618694983828275,0.11667337765008753,-0.17259443217501647,0.2963334289406715,0.59831318732902,0.1203120208088425,0.10142403442773379,-0.08350720722687481,0.3241312488445598,0.24125238543183422,0.16726783646542387,0.10293191423947723,-0.03958158950054014,0.3741172624313879,0.11057114658790472,0.21707966553282604,0.09591598814612773,0.02432927090958606,0.40983006015606604,0.028086717169987126,Secondary Vocational
areaRegional Center...57,0.15872207094503837,0.42001675585060205,-0.6853332007916892,1.0027773426817659,0.7071409812644782,0.1850425429638212,0.4226694757861114,-0.6643435690663451,1.0344286549939874,0.6634587802634836,0.21531666528387686,0.4289318840908502,-0.646654227400285,1.0772875579680388,0.6179275423038583,0.3308804590341094,0.42278071159518876,-0.5187291897234607,1.1804901077916796,0.4376110422485805,0.3509691709117614,0.4339556331389066,-0.5210973234569263,1.223035665280449,0.4225585664043826,Secondary Vocational
sexMale...58,0.4147004051008638,0.05830728102722651,0.29752753700421386,0.5318732731975138,4.444689951245273e-9,0.3331878842455269,0.05660390353918761,0.21943808136832338,0.44693768712273046,3.5014540669734905e-7,0.30757051165920934,0.054299495815809715,0.19845158947915537,0.4166894338392633,7.665967689673487e-7,0.30755138746808025,0.051172479546006275,0.20471643974992354,0.41038633518623696,2.2581147546085026e-7,0.3691877826429625,0.0699842594004053,0.2285491479630788,0.5098264173228462,2.990149472979724e-6,Secondary Vocational
marital_status2. Married/Civil partnership...59,-0.06464507995671913,0.0545768359913162,-0.17432133808573202,0.045031178172293754,0.24193740916627113,0.0064852173850469055,0.03724606263576532,-0.06836354776835171,0.08133398253844551,0.8624899594588186,0.04117177835610705,0.04427344320892749,-0.04779903677900134,0.13014259349121543,0.3569595599313582,0.053770145661985166,0.05129211255469304,-0.049305213587971755,0.1568455049119421,0.2996381899772912,0.001041711087421017,0.04674800934891771,-0.0929019308852502,0.09498535306009223,0.9823122774478934,Secondary Vocational
marital_status3. Divorced/Separated/Widowed...60,0.246248658933284,0.13708908542452578,-0.02924217241653801,0.521739490283106,0.07861827534196782,0.13914777346095603,0.12967509660525503,-0.12144408954930641,0.39973963647121846,0.28850527756425626,0.07360859998450658,0.11677184557352027,-0.16105320927391936,0.30827040924293253,0.5313863621803498,0.08396423013767368,0.1455291596160268,-0.20848756530692236,0.3764160255822697,0.5666091546268985,0.10668414208549479,0.1430056949939686,-0.18069656134284137,0.3940648455138309,0.4592235662356936,Secondary Vocational
regionКраснодар...61,-0.08716871416315819,0.5027051380797957,-1.0973925112259506,0.9230550828996343,0.8630519266132608,-0.26722871128142034,0.47294975411264456,-1.2176568255525537,0.6831994029897129,0.5746343008784833,-0.2948225696408647,0.49098161877656543,-1.281487072619879,0.6918419333381498,0.5509565745288981,-0.33008464180885366,0.4868254238353123,-1.308396958353244,0.6482276747355367,0.5009390066460488,-0.4052337281455534,0.4806431212387809,-1.3711222424835143,0.5606547861924076,0.4032653382695307,Secondary Vocational
"regionУдмуртская Республика, Глазов и Глазовский...62",-0.2750006358723444,0.24396132046075103,-0.7652592642876206,0.21525799254293176,0.2651348817207454,-0.5105318216652928,0.22147932833694672,-0.9556111954272373,-0.06545244790334831,0.02543699328140948,-0.6057748223519812,0.20069463901458956,-1.0090857991402922,-0.20246384556367025,0.00402541065791999,-0.639569048270916,0.21816669393413074,-1.077991433967299,-0.20114666257453295,0.005112931927154061,-0.7617275433616141,0.21414510960076374,-1.1920682527676358,-0.33138683395559226,8.434597573873675e-4,Secondary Vocational
"regionПермский край, Соликамск и Соликамский райо...63",-0.2148297174861738,0.23531994865674538,-0.6877228591092934,0.25806342413694583,0.3657515341336677,-0.26530314007423916,0.1461475858781057,-0.5589977096210994,0.02839142947262102,0.07559871014703021,-0.2110633762861006,0.1261369295408347,-0.4645450263788777,0.042418273806676454,0.10064402009741294,-0.24569077948874213,0.1465506598131023,-0.5401953564341038,0.04881379745661946,0.10001190098891577,-0.23981596649909226,0.14077285725611333,-0.5227096145009068,0.04307768150272229,0.0947972631550434,Secondary Vocational
"regionКалужская область, Куйбышевский район...64",-0.21996748037045433,0.45026642200548006,-1.1248117321434512,0.6848767714025426,0.6273556361733241,-0.16780307428624153,0.395057025298524,-0.9616998895800949,0.6260937410076118,0.6728735146268642,-0.0925391782755646,0.4432519030105916,-0.9832872263760609,0.7982088698249318,0.835490655124398,-0.05007890650819603,0.40805593293305614,-0.8700980046941355,0.7699401916777434,0.9028263831917098,-0.018451294025377544,0.3698880198995397,-0.76176909932626,0.7248665112755048,0.9604180454516347,Secondary Vocational
